1/2/1980,RES_9R1,1
1/2/1980,RES_56M,8
1/2/1980,RES_5K1,6
3/2/1980,RES_1K3,4
3/2/1980,RES_1K8,4
3/2/1980,RES_13M,6
4/2/1980,RES_51K,1
5/2/1980,RES_8M2,1
5/2/1980,RES_56R,2
5/2/1980,CAP_22pF,6
6/2/1980,RES_5R1,4
7/2/1980,CAP_27pF,2
7/2/1980,RES_3R0,3
7/2/1980,RES_62R,6
7/2/1980,CAP_20nF,3
7/2/1980,CAP_20nF,5
8/2/1980,RES_11M,3
9/2/1980,RES_270R,6
9/2/1980,CAP_2000pf,3
9/2/1980,CAP_2000nF,3
10/2/1980,CAP_18uF,1
12/2/1980,CAP_18uF,1
12/2/1980,RES_18K,7
12/2/1980,RES_12R,2
12/2/1980,RES_56K,6
12/2/1980,RES_1K8,7
13/2/1980,CAP_20uF,7
13/2/1980,RES_390R,6
13/2/1980,RES_13M,8
14/2/1980,RES_39M,3
14/2/1980,RES_47R,7
14/2/1980,CAP_220nF,1
15/2/1980,RES_51M,7
15/2/1980,CAP_270nF,2
15/2/1980,CAP_22pF,5
15/2/1980,RES_220K,7
15/2/1980,CAP_1300nF,3
15/2/1980,RES_82R,7
15/2/1980,RES_2M2,6
16/2/1980,RES_390K,1
16/2/1980,AC125,1
16/2/1980,RES_62R,1
17/2/1980,RES_160K,4
17/2/1980,RES_150K,8
17/2/1980,CAP_220pF,6
18/2/1980,RES_18K,3
18/2/1980,RES_36M,5
18/2/1980,RES_1R2,5
19/2/1980,RES_120R,5
19/2/1980,CAP_10nF,6
20/2/1980,RES_11K,8
20/2/1980,CAP_2700pf,5
20/2/1980,RES_5M6,6
21/2/1980,CAP_300uF,8
21/2/1980,CAP_1600pf,1
22/2/1980,RES_13K,3
23/2/1980,CAP_130uF,4
24/2/1980,CAP_18uF,8
24/2/1980,RES_36K,6
24/2/1980,CAP_12pF,2
24/2/1980,RES_20R,2
25/2/1980,CAP_240uF,7
25/2/1980,RES_390R,2
25/2/1980,AC126,3
25/2/1980,CAP_2400nF,8
26/2/1980,RES_11R,2
26/2/1980,CAP_240uF,4
27/2/1980,RES_39M,8
27/2/1980,RES_430R,8
28/2/1980,CAP_2700pf,5
28/2/1980,CAP_300nF,4
28/2/1980,CAP_10uF,7
28/2/1980,CAP_300uF,3
1/3/1980,RES_330R,6
3/3/1980,TL741,1
3/3/1980,RES_6R8,3
4/3/1980,RES_75K,4
5/3/1980,RES_270R,6
5/3/1980,AC125,5
5/3/1980,RES_360K,8
5/3/1980,RES_3R9,2
5/3/1980,BC107,6
5/3/1980,CAP_18pF,3
7/3/1980,CAP_24uF,3
7/3/1980,1N4004,7
7/3/1980,RES_43M,8
7/3/1980,RES_1K0,8
8/3/1980,RES_110K,6
9/3/1980,RES_3K9,7
9/3/1980,RES_1R3,8
10/3/1980,RES_180K,7
10/3/1980,RES_120R,6
10/3/1980,RES_82K,8
11/3/1980,RES_560K,6
11/3/1980,RES_360K,4
12/3/1980,RES_2K7,7
12/3/1980,RES_22K,8
12/3/1980,1N4001,8
13/3/1980,CAP_150uF,6
13/3/1980,RES_3K6,3
14/3/1980,CAP_22pF,5
15/3/1980,CAP_160nF,2
16/3/1980,RES_6K8,5
16/3/1980,RES_36M,1
16/3/1980,RES_2M0,2
16/3/1980,CAP_1500nF,1
16/3/1980,RES_5M1,4
17/3/1980,RES_1R8,6
17/3/1980,RES_24M,7
17/3/1980,RES_3R3,4
18/3/1980,CAP_120pF,3
18/3/1980,CAP_27pF,2
19/3/1980,RES_13K,6
20/3/1980,RES_220R,5
20/3/1980,RES_1M5,3
20/3/1980,RES_5R6,4
20/3/1980,RES_8M2,6
20/3/1980,RES_820K,6
21/3/1980,CAP_16uF,2
21/3/1980,RES_360R,8
21/3/1980,CAP_20pF,6
22/3/1980,CAP_110uF,1
22/3/1980,RES_2M0,1
23/3/1980,RES_51K,8
23/3/1980,RES_360R,7
24/3/1980,CAP_22nF,1
25/3/1980,RES_4M7,4
25/3/1980,CAP_13pF,3
25/3/1980,CAP_16uF,2
26/3/1980,RES_33M,4
26/3/1980,CAP_20uF,7
26/3/1980,CAP_15uF,3
26/3/1980,CAP_130pF,7
27/3/1980,RES_220K,4
28/3/1980,RES_1R6,3
28/3/1980,RES_16M,2
29/3/1980,RES_100R,2
29/3/1980,RES_3M0,6
29/3/1980,RES_6M2,6
30/3/1980,RES_2M0,4
31/3/1980,RES_510R,1
31/3/1980,RES_30K,8
31/3/1980,RES_560R,1
1/4/1980,RES_12R,2
1/4/1980,CAP_1300pf,7
1/4/1980,CAP_12nF,7
2/4/1980,CAP_2400pf,7
2/4/1980,RES_1K1,8
3/4/1980,RES_120R,4
3/4/1980,CAP_270nF,1
3/4/1980,RES_82K,5
4/4/1980,CAP_24pF,7
4/4/1980,RES_33R,3
5/4/1980,RES_68R,6
5/4/1980,RES_6R2,5
6/4/1980,BC107,7
7/4/1980,RES_300K,7
7/4/1980,RES_2K0,6
7/4/1980,RES_82M,5
8/4/1980,RES_15M,8
9/4/1980,CAP_24pF,6
9/4/1980,RES_30R,1
9/4/1980,RES_68M,8
10/4/1980,RES_6M2,8
10/4/1980,RES_43M,6
10/4/1980,RES_1R6,6
10/4/1980,RES_1R2,1
11/4/1980,CAP_11uF,3
12/4/1980,RES_15K,7
12/4/1980,CAP_300pF,2
13/4/1980,CAP_110nF,8
14/4/1980,RES_18K,1
14/4/1980,RES_750K,1
15/4/1980,RES_11K,3
15/4/1980,RES_51R,4
16/4/1980,RES_2K2,7
16/4/1980,RES_2M2,6
16/4/1980,RES_68R,1
16/4/1980,RES_1R5,3
17/4/1980,CAP_1800pf,7
18/4/1980,RES_3K6,3
18/4/1980,RES_30K,3
18/4/1980,RES_160K,6
18/4/1980,RES_4R3,4
19/4/1980,CAP_1200pf,2
20/4/1980,RES_150K,7
20/4/1980,CAP_100uF,7
20/4/1980,1N4001,2
21/4/1980,RES_240R,2
21/4/1980,CAP_180nF,1
22/4/1980,RES_6K8,2
23/4/1980,CAP_130uF,4
23/4/1980,RES_6M2,1
24/4/1980,CAP_110uF,7
25/4/1980,RES_43R,6
26/4/1980,RES_2K4,4
27/4/1980,RES_51K,4
27/4/1980,CAP_3000pf,7
27/4/1980,RES_1K0,2
27/4/1980,RES_2M7,6
28/4/1980,RES_5R1,3
29/4/1980,TL741,7
30/4/1980,RES_7R5,1
30/4/1980,RES_7M5,2
30/4/1980,RES_130R,3
1/5/1980,CAP_220nF,2
1/5/1980,CAP_12uF,4
2/5/1980,RES_47K,5
2/5/1980,CAP_1600pf,7
2/5/1980,RES_10M,1
2/5/1980,CAP_18nF,8
2/5/1980,CAP_2400nF,4
2/5/1980,RES_51K,8
3/5/1980,RES_11M,6
3/5/1980,RES_910R,2
3/5/1980,RES_4K7,5
3/5/1980,CAP_270nF,2
4/5/1980,RES_5R1,1
4/5/1980,RES_9K1,1
5/5/1980,RES_22M,5
5/5/1980,RES_1R3,3
6/5/1980,CAP_130uF,6
7/5/1980,CAP_13pF,2
8/5/1980,RES_3R0,3
8/5/1980,RES_160R,6
9/5/1980,RES_56M,8
9/5/1980,RES_51K,7
9/5/1980,RES_3K0,2
10/5/1980,RES_5M1,5
10/5/1980,RES_68K,8
11/5/1980,CAP_160uF,1
11/5/1980,RES_180R,4
11/5/1980,RES_2R4,3
12/5/1980,CAP_270nF,2
12/5/1980,RES_51M,4
12/5/1980,CAP_160pF,6
13/5/1980,RES_180K,2
13/5/1980,RES_3R6,1
13/5/1980,RES_3K3,7
13/5/1980,RES_27M,6
14/5/1980,RES_7K5,4
14/5/1980,CAP_22nF,4
15/5/1980,RES_3K9,5
15/5/1980,CAP_180uF,5
15/5/1980,RES_20K,4
15/5/1980,RES_3R9,8
16/5/1980,CAP_18nF,6
16/5/1980,RES_6K8,4
16/5/1980,RES_24R,6
17/5/1980,CAP_110nF,1
18/5/1980,RES_120K,4
18/5/1980,RES_1K0,5
19/5/1980,RES_3K0,6
20/5/1980,1N4148,8
20/5/1980,1N4004,3
21/5/1980,RES_10K,2
21/5/1980,RES_430K,1
22/5/1980,CAP_240pF,3
22/5/1980,CAP_200uF,5
22/5/1980,CAP_270nF,2
22/5/1980,RES_33R,5
23/5/1980,RES_10R,8
24/5/1980,CAP_15pF,3
24/5/1980,RES_3K0,1
24/5/1980,CAP_11uF,6
25/5/1980,CAP_10nF,5
25/5/1980,1N4004,4
25/5/1980,CAP_220uF,1
25/5/1980,RES_180R,5
25/5/1980,RES_1K8,5
26/5/1980,CAP_12pF,3
26/5/1980,RES_2R2,3
26/5/1980,CAP_100pF,4
27/5/1980,RES_9K1,6
27/5/1980,RES_300K,5
27/5/1980,RES_15R,4
27/5/1980,RES_4K3,8
30/5/1980,RES_110R,1
30/5/1980,RES_24R,2
31/5/1980,CAP_160nF,3
31/5/1980,RES_100R,8
31/5/1980,AC125,2
1/6/1980,RES_390K,6
1/6/1980,RES_6R2,3
1/6/1980,TL741,3
2/6/1980,CAP_120nF,8
2/6/1980,CAP_24uF,5
2/6/1980,RES_75R,2
2/6/1980,RES_130R,1
3/6/1980,RES_3M3,4
3/6/1980,RES_7M5,7
3/6/1980,RES_2R4,8
4/6/1980,RES_470K,2
4/6/1980,RES_240K,2
5/6/1980,RES_27R,4
5/6/1980,RES_22M,2
6/6/1980,RES_24K,1
6/6/1980,CAP_270uF,7
7/6/1980,RES_3R9,1
8/6/1980,RES_620K,8
9/6/1980,CAP_270nF,4
9/6/1980,RES_1M8,6
9/6/1980,RES_7R5,7
9/6/1980,RES_300K,8
9/6/1980,RES_240K,8
9/6/1980,RES_56R,3
11/6/1980,RES_5K6,3
11/6/1980,RES_360K,3
12/6/1980,CAP_13pF,7
12/6/1980,RES_18R,5
13/6/1980,RES_20K,7
13/6/1980,NE555,2
14/6/1980,RES_240K,2
14/6/1980,RES_75R,1
14/6/1980,CAP_160pF,3
14/6/1980,RES_75K,4
15/6/1980,RES_270K,4
16/6/1980,RES_3R3,4
16/6/1980,CAP_2000pf,1
16/6/1980,CAP_240pF,1
17/6/1980,CAP_110pF,4
17/6/1980,1N4004,3
17/6/1980,RES_75M,4
17/6/1980,CAP_240uF,6
18/6/1980,RES_68K,6
18/6/1980,RES_6M2,2
18/6/1980,CAP_22pF,5
18/6/1980,CAP_18uF,2
18/6/1980,RES_1R1,8
18/6/1980,RES_510K,7
19/6/1980,CAP_22uF,3
20/6/1980,RES_9R1,7
20/6/1980,CAP_1800pf,8
21/6/1980,RES_160R,3
21/6/1980,RES_7M5,5
22/6/1980,CAP_10nF,2
22/6/1980,RES_2K4,4
22/6/1980,RES_910R,4
23/6/1980,RES_39R,5
24/6/1980,CAP_110nF,2
24/6/1980,CAP_10pF,1
24/6/1980,RES_82M,6
25/6/1980,CAP_18uF,6
25/6/1980,CAP_200pF,4
25/6/1980,RES_6K8,3
25/6/1980,RES_47K,5
25/6/1980,RES_910K,7
25/6/1980,CAP_18nF,6
26/6/1980,CAP_1000pf,3
27/6/1980,CAP_240uF,8
27/6/1980,CAP_27pF,3
28/6/1980,CAP_100nF,1
28/6/1980,RES_220R,5
28/6/1980,CAP_130pF,3
29/6/1980,RES_1K6,3
29/6/1980,CAP_15nF,5
29/6/1980,CAP_100nF,4
29/6/1980,RES_6K8,6
30/6/1980,RES_220K,1
30/6/1980,RES_620K,8
1/7/1980,CAP_150nF,7
1/7/1980,RES_240R,1
2/7/1980,RES_7M5,7
2/7/1980,BY126,6
3/7/1980,RES_3M9,2
4/7/1980,RES_2M0,3
5/7/1980,RES_1K2,1
5/7/1980,RES_16M,1
5/7/1980,RES_6R8,8
6/7/1980,CAP_150uF,7
6/7/1980,RES_4R3,4
6/7/1980,CAP_100pF,6
7/7/1980,CAP_240nF,1
8/7/1980,RES_9K1,4
8/7/1980,RES_68K,7
10/7/1980,CAP_300pF,4
10/7/1980,RES_330R,6
11/7/1980,RES_5K6,1
11/7/1980,RES_5R6,2
11/7/1980,CAP_160uF,2
11/7/1980,CAP_120uF,1
12/7/1980,RES_33K,7
12/7/1980,RES_4M7,1
12/7/1980,CAP_1500pf,6
13/7/1980,RES_56K,5
13/7/1980,RES_47M,1
13/7/1980,RES_1M8,8
13/7/1980,CAP_150nF,1
14/7/1980,CAP_15pF,2
14/7/1980,RES_1K2,1
14/7/1980,CAP_300pF,8
14/7/1980,RES_2R7,1
16/7/1980,RES_3R9,7
16/7/1980,RES_11K,3
17/7/1980,RES_39M,8
17/7/1980,RES_7K5,1
17/7/1980,RES_6R2,2
18/7/1980,RES_1R0,4
19/7/1980,CAP_24pF,8
20/7/1980,RES_2M4,6
20/7/1980,RES_1K8,1
20/7/1980,RES_16M,3
20/7/1980,CAP_270uF,5
21/7/1980,RES_130R,6
21/7/1980,RES_360R,7
22/7/1980,CAP_270nF,5
23/7/1980,BY126,2
23/7/1980,RES_11K,8
23/7/1980,CAP_3000pf,5
23/7/1980,CAP_3000nF,4
23/7/1980,RES_56K,1
24/7/1980,RES_560K,1
24/7/1980,RES_3K6,7
25/7/1980,RES_9K1,2
25/7/1980,TL741,5
25/7/1980,RES_13M,1
26/7/1980,RES_560K,8
26/7/1980,RES_3K6,7
26/7/1980,RES_10K,5
27/7/1980,RES_360R,7
27/7/1980,RES_56R,5
28/7/1980,CAP_13nF,6
28/7/1980,CAP_150nF,2
28/7/1980,RES_560R,6
29/7/1980,RES_33R,3
29/7/1980,CAP_120pF,7
29/7/1980,RES_4K3,4
29/7/1980,CAP_270nF,7
1/8/1980,RES_330R,4
1/8/1980,RES_4K7,4
1/8/1980,RES_13R,7
1/8/1980,RES_820K,6
1/8/1980,AC126,7
1/8/1980,RES_62M,7
2/8/1980,RES_270R,1
3/8/1980,RES_1M0,8
3/8/1980,RES_910R,6
4/8/1980,RES_3R3,6
4/8/1980,BY126,2
4/8/1980,AC125,2
6/8/1980,CAP_130nF,7
6/8/1980,RES_560R,7
6/8/1980,CAP_1500pf,2
6/8/1980,RES_2K2,7
6/8/1980,CAP_130nF,3
7/8/1980,RES_150R,5
7/8/1980,CAP_20nF,7
7/8/1980,CAP_11nF,1
8/8/1980,RES_1R5,3
8/8/1980,RES_47M,2
8/8/1980,RES_3K3,2
9/8/1980,RES_47M,1
10/8/1980,CAP_300pF,8
10/8/1980,RES_2K4,3
10/8/1980,RES_1M5,1
10/8/1980,CAP_24uF,5
10/8/1980,CAP_1100pf,1
12/8/1980,RES_47K,7
12/8/1980,RES_390R,3
12/8/1980,RES_2R7,4
13/8/1980,RES_91K,2
13/8/1980,RES_36R,3
13/8/1980,RES_1K0,2
14/8/1980,RES_160K,5
14/8/1980,CAP_20pF,8
14/8/1980,RES_680R,2
14/8/1980,RES_3M9,6
15/8/1980,RES_1K1,5
16/8/1980,CAP_1200nF,3
16/8/1980,RES_33R,6
17/8/1980,RES_10M,6
17/8/1980,CAP_150uF,4
18/8/1980,AC126,3
18/8/1980,CAP_11uF,4
18/8/1980,CAP_300uF,3
18/8/1980,BC107,3
18/8/1980,RES_39M,8
19/8/1980,RES_560R,5
20/8/1980,CAP_22nF,6
20/8/1980,RES_200K,6
20/8/1980,RES_130R,2
20/8/1980,RES_2R4,2
21/8/1980,RES_820K,6
21/8/1980,CAP_1000nF,6
21/8/1980,RES_91K,3
21/8/1980,CAP_150nF,5
21/8/1980,RES_36R,4
21/8/1980,RES_15R,8
22/8/1980,CAP_160pF,7
22/8/1980,RES_11M,4
23/8/1980,RES_24M,6
24/8/1980,RES_5R6,1
24/8/1980,CAP_13nF,5
25/8/1980,RES_330R,1
25/8/1980,RES_39R,3
26/8/1980,1N4001,8
26/8/1980,CAP_220uF,1
26/8/1980,CAP_180nF,3
26/8/1980,RES_39R,1
26/8/1980,RES_110K,8
27/8/1980,CAP_2200pf,6
28/8/1980,RES_82K,3
28/8/1980,CAP_18nF,6
28/8/1980,RES_56M,1
29/8/1980,RES_4K3,3
29/8/1980,CAP_15nF,5
29/8/1980,RES_120K,3
30/8/1980,CAP_270nF,2
31/8/1980,CAP_11pF,6
31/8/1980,CAP_15uF,6
1/9/1980,RES_160R,4
1/9/1980,RES_1R0,8
2/9/1980,CAP_110uF,4
2/9/1980,CAP_11pF,6
3/9/1980,CAP_300nF,8
3/9/1980,RES_39K,8
4/9/1980,RES_47M,8
4/9/1980,CAP_20uF,1
5/9/1980,CAP_150nF,4
5/9/1980,CAP_16uF,6
5/9/1980,RES_7M5,6
6/9/1980,CAP_160pF,2
6/9/1980,RES_91R,6
6/9/1980,CAP_180uF,4
7/9/1980,RES_33R,7
7/9/1980,RES_18K,7
8/9/1980,RES_12K,8
8/9/1980,RES_2K4,5
8/9/1980,CAP_13pF,7
10/9/1980,RES_2M2,7
12/9/1980,CAP_240uF,3
13/9/1980,RES_47K,1
13/9/1980,RES_8R2,7
13/9/1980,CAP_150pF,3
13/9/1980,RES_68R,8
13/9/1980,CAP_1200pf,8
14/9/1980,CAP_20uF,7
14/9/1980,CAP_11uF,2
14/9/1980,RES_2R2,5
14/9/1980,RES_27M,1
14/9/1980,RES_36K,1
16/9/1980,RES_2K2,6
16/9/1980,RES_300K,6
16/9/1980,CAP_16pF,7
17/9/1980,CAP_30uF,1
17/9/1980,CAP_1100pf,1
18/9/1980,RES_1M2,3
18/9/1980,CAP_150uF,3
18/9/1980,RES_2K2,1
18/9/1980,RES_110K,5
18/9/1980,RES_15R,5
19/9/1980,RES_11K,2
20/9/1980,RES_18M,8
21/9/1980,RES_12R,3
22/9/1980,RES_10R,2
22/9/1980,RES_75K,5
22/9/1980,CAP_200nF,1
22/9/1980,RES_18K,8
23/9/1980,RES_270R,6
23/9/1980,CAP_180uF,4
24/9/1980,CAP_2200pf,2
24/9/1980,RES_1R8,6
24/9/1980,CAP_2400nF,6
25/9/1980,RES_24M,5
25/9/1980,RES_20M,6
26/9/1980,CAP_200nF,3
26/9/1980,RES_15M,4
26/9/1980,CAP_10pF,8
26/9/1980,RES_20K,7
27/9/1980,RES_91R,2
27/9/1980,RES_510R,1
28/9/1980,CAP_1600nF,3
28/9/1980,CAP_18uF,6
28/9/1980,RES_300R,3
29/9/1980,CAP_1600nF,2
29/9/1980,CAP_130uF,5
29/9/1980,CAP_1500nF,2
30/9/1980,CAP_22pF,3
30/9/1980,CAP_11uF,1
1/10/1980,CAP_220pF,1
2/10/1980,CAP_15nF,4
4/10/1980,RES_16R,5
4/10/1980,RES_10R,7
5/10/1980,RES_1R8,5
5/10/1980,CAP_1000pf,7
5/10/1980,CAP_240pF,8
5/10/1980,RES_3R0,1
5/10/1980,RES_30K,6
6/10/1980,RES_300K,6
6/10/1980,RES_560K,3
6/10/1980,RES_1M2,7
6/10/1980,RES_7R5,7
6/10/1980,CAP_180nF,2
6/10/1980,RES_4K3,5
7/10/1980,RES_130K,1
8/10/1980,RES_3M6,7
8/10/1980,RES_1R2,4
9/10/1980,RES_68M,6
9/10/1980,CAP_110pF,2
10/10/1980,RES_130R,7
10/10/1980,RES_2R7,4
10/10/1980,RES_1M6,8
10/10/1980,RES_91R,7
10/10/1980,RES_6K8,3
11/10/1980,1N4001,7
11/10/1980,RES_47M,2
11/10/1980,RES_3R9,4
11/10/1980,RES_75K,5
12/10/1980,RES_270K,8
12/10/1980,RES_39M,5
12/10/1980,RES_68M,8
13/10/1980,RES_910R,6
13/10/1980,RES_620R,7
13/10/1980,RES_620R,8
13/10/1980,RES_2M4,2
13/10/1980,CAP_1800pf,3
13/10/1980,RES_180K,6
13/10/1980,RES_16R,8
14/10/1980,CAP_150pF,2
14/10/1980,RES_2K2,8
15/10/1980,CAP_1500pf,3
16/10/1980,RES_18K,4
16/10/1980,CAP_16nF,3
16/10/1980,RES_240K,1
17/10/1980,RES_12R,6
17/10/1980,RES_51R,3
20/10/1980,RES_200K,3
20/10/1980,RES_300K,3
21/10/1980,RES_36K,6
21/10/1980,RES_110K,8
21/10/1980,CAP_27pF,1
21/10/1980,CAP_13uF,8
21/10/1980,RES_36M,8
21/10/1980,CAP_10nF,8
22/10/1980,RES_13M,8
22/10/1980,CAP_24nF,8
22/10/1980,RES_8M2,7
23/10/1980,CAP_1800pf,1
23/10/1980,CAP_16nF,3
23/10/1980,CAP_2200pf,5
23/10/1980,RES_56M,2
24/10/1980,RES_2R0,7
24/10/1980,RES_4K7,2
24/10/1980,AC126,2
24/10/1980,RES_200K,3
25/10/1980,RES_4K7,4
25/10/1980,RES_2R7,4
25/10/1980,RES_3R3,7
25/10/1980,CAP_27uF,1
26/10/1980,RES_68M,4
27/10/1980,CAP_110pF,5
28/10/1980,RES_5R6,3
28/10/1980,RES_9M1,1
29/10/1980,RES_360R,8
30/10/1980,CAP_15uF,1
30/10/1980,RES_27M,5
31/10/1980,CAP_16pF,4
1/11/1980,RES_3K0,8
2/11/1980,RES_1R0,6
2/11/1980,CAP_11pF,8
3/11/1980,CAP_300uF,2
3/11/1980,RES_1K1,5
4/11/1980,RES_7K5,1
4/11/1980,RES_2R0,3
4/11/1980,CAP_15pF,4
5/11/1980,CAP_110pF,7
5/11/1980,RES_56R,3
6/11/1980,RES_15M,6
6/11/1980,CAP_18nF,1
8/11/1980,RES_4K7,4
9/11/1980,AC126,1
9/11/1980,RES_51K,4
10/11/1980,RES_30M,6
13/11/1980,OC44,5
14/11/1980,RES_5M1,6
14/11/1980,CAP_27nF,5
15/11/1980,RES_51M,8
19/11/1980,RES_390K,6
19/11/1980,RES_680K,3
19/11/1980,CAP_16uF,7
19/11/1980,CAP_110pF,4
19/11/1980,1N4148,2
19/11/1980,RES_51M,7
19/11/1980,CAP_1200pf,5
20/11/1980,CAP_220pF,5
20/11/1980,RES_270R,3
21/11/1980,RES_5K1,3
21/11/1980,2N2369A,4
21/11/1980,RES_16R,1
22/11/1980,RES_3R3,1
23/11/1980,RES_91K,4
23/11/1980,RES_110K,8
24/11/1980,RES_51M,8
24/11/1980,RES_3M3,8
25/11/1980,RES_1R1,4
25/11/1980,RES_13R,4
25/11/1980,RES_1R8,3
26/11/1980,RES_56K,2
26/11/1980,CAP_2400nF,4
26/11/1980,RES_3M6,5
27/11/1980,RES_16R,4
27/11/1980,RES_4R7,6
27/11/1980,RES_220R,8
28/11/1980,RES_3M0,7
28/11/1980,RES_47R,6
28/11/1980,RES_3K6,6
29/11/1980,RES_2R4,2
29/11/1980,RES_20K,7
29/11/1980,RES_2R4,6
29/11/1980,RES_3K9,1
30/11/1980,CAP_24uF,8
30/11/1980,RES_330K,6
1/12/1980,RES_16M,2
1/12/1980,RES_200K,6
1/12/1980,RES_130R,1
2/12/1980,RES_22K,6
3/12/1980,RES_43K,5
4/12/1980,CAP_1200nF,3
4/12/1980,RES_22M,7
4/12/1980,CAP_160pF,7
5/12/1980,RES_39R,2
5/12/1980,CAP_15uF,4
6/12/1980,RES_8K2,7
7/12/1980,RES_2R2,3
8/12/1980,CAP_1200nF,4
8/12/1980,RES_3R6,3
8/12/1980,RES_3R0,3
9/12/1980,RES_4M7,2
9/12/1980,RES_33K,6
10/12/1980,CAP_18pF,2
11/12/1980,CAP_1300pf,1
13/12/1980,RES_110K,8
13/12/1980,RES_20M,4
13/12/1980,CAP_160pF,4
13/12/1980,RES_1R8,5
13/12/1980,CAP_270nF,5
13/12/1980,RES_62R,8
14/12/1980,CAP_1600nF,3
15/12/1980,RES_20K,1
15/12/1980,RES_10M,7
15/12/1980,RES_2R4,7
15/12/1980,RES_2M7,5
16/12/1980,RES_39K,5
16/12/1980,RES_51K,4
16/12/1980,RES_270R,7
16/12/1980,CAP_11pF,4
16/12/1980,RES_16R,1
16/12/1980,RES_620R,6
16/12/1980,RES_4K3,4
16/12/1980,RES_82R,2
16/12/1980,RES_47R,6
17/12/1980,RES_36R,5
17/12/1980,CAP_20uF,2
18/12/1980,RES_24R,2
18/12/1980,RES_9R1,4
18/12/1980,CAP_3000nF,4
18/12/1980,RES_12M,4
19/12/1980,RES_16K,2
19/12/1980,RES_43M,2
19/12/1980,CAP_1000nF,7
20/12/1980,RES_5M6,3
20/12/1980,RES_3M3,2
21/12/1980,RES_220R,4
21/12/1980,RES_160K,1
23/12/1980,RES_13R,3
24/12/1980,RES_11M,2
24/12/1980,RES_1R1,3
24/12/1980,RES_1K0,7
25/12/1980,RES_4R7,5
26/12/1980,RES_220R,5
26/12/1980,RES_3M9,3
27/12/1980,CAP_24nF,4
27/12/1980,RES_300R,2
27/12/1980,CAP_30nF,7
29/12/1980,RES_10R,4
29/12/1980,CAP_13nF,3
29/12/1980,RES_4K7,5
29/12/1980,CAP_2000nF,7
29/12/1980,CAP_220uF,4
30/12/1980,RES_150K,1
30/12/1980,RES_4R3,3
31/12/1980,CAP_160uF,2
31/12/1980,RES_8M2,7
1/1/1981,AC125,3
1/1/1981,RES_160R,1
1/1/1981,CAP_270nF,5
2/1/1981,RES_160R,1
3/1/1981,CAP_1600nF,1
4/1/1981,RES_300K,7
4/1/1981,RES_3K6,1
4/1/1981,CAP_20pF,7
4/1/1981,RES_1R0,3
6/1/1981,CAP_13pF,6
6/1/1981,RES_10R,5
6/1/1981,RES_18R,1
6/1/1981,RES_680K,2
8/1/1981,CAP_30nF,3
8/1/1981,RES_62R,2
8/1/1981,RES_1R0,7
9/1/1981,CAP_30nF,7
10/1/1981,CAP_22nF,5
10/1/1981,RES_680K,8
10/1/1981,RES_16R,6
10/1/1981,CAP_24nF,7
10/1/1981,RES_56K,6
10/1/1981,RES_4R3,6
12/1/1981,CAP_18uF,8
13/1/1981,RES_68M,5
13/1/1981,RES_200R,8
13/1/1981,RES_240R,5
13/1/1981,CAP_18pF,1
14/1/1981,RES_1M2,7
14/1/1981,CAP_22nF,1
15/1/1981,BC108,1
16/1/1981,RES_1K0,8
16/1/1981,RES_16K,8
17/1/1981,CAP_1100pf,4
17/1/1981,RES_22M,4
